track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
66.0,rock,permanent wave,0.478,0.923,10.0,-7.547,1.0,0.0569,2.7e-05,0.719,0.325,0.165
57.0,rock,permanent wave,0.587,0.994,2.0,-5.61,1.0,0.045,0.155,0.0734,0.0319,0.481
72.0,rock,permanent wave,0.323,0.136,0.0,-10.33,1.0,0.0318,0.931,0.00119,0.176,0.0828
56.0,rock,permanent wave,0.616,0.346,10.0,-10.438,1.0,0.0304,0.604,0.00232,0.0914,0.344
59.0,rock,permanent wave,0.631,0.638,7.0,-8.958,1.0,0.0274,0.4,0.000516,0.216,0.812
65.0,rock,permanent wave,0.82,0.528,9.0,-11.179,1.0,0.0321,0.111,0.0186,0.257,0.931
65.0,rock,permanent wave,0.484,0.0874,0.0,-17.796,1.0,0.0394,0.894,0.154,0.11,0.219
68.0,rock,permanent wave,0.481,0.392,1.0,-11.381,1.0,0.0312,0.366,0.0452,0.124,0.52
59.0,rock,permanent wave,0.471,0.797,6.0,-8.407,0.0,0.0389,0.000179,6.49e-06,0.299,0.497
77.0,rock,permanent wave,0.412,0.882,11.0,-5.54,0.0,0.0369,5.96e-05,0.00031,0.0805,0.356
70.0,rock,permanent wave,0.533,0.783,7.0,-10.61,1.0,0.0366,0.0116,0.0565,0.186,0.726
75.0,rock,permanent wave,0.654,0.81,4.0,-6.26,0.0,0.0288,0.00719,0.00251,0.165,0.661
71.0,rock,permanent wave,0.766,0.772,0.0,-9.362,1.0,0.0353,0.403,0.0584,0.183,0.92
83.0,rock,permanent wave,0.82,0.452,1.0,-9.796,1.0,0.0348,0.543,0.00294,0.0714,0.74
69.0,rock,permanent wave,0.704,0.636,9.0,-6.029,1.0,0.0252,0.0344,0.0,0.35,0.89
68.0,rock,permanent wave,0.654,0.611,2.0,-10.45,1.0,0.119,0.0337,0.000178,0.405,0.786
82.0,rock,permanent wave,0.515,0.43,7.0,-9.935,1.0,0.0369,0.0102,0.000141,0.129,0.104
73.0,rock,permanent wave,0.486,0.666,9.0,-5.084,1.0,0.033,0.000563,0.789,0.101,0.741
60.0,rock,permanent wave,0.622,0.736,9.0,-9.229,1.0,0.0292,0.422,1.18e-05,0.0829,0.723
68.0,rock,permanent wave,0.613,0.72,0.0,-7.957,1.0,0.0425,0.0132,0.0,0.104,0.561
69.0,rock,permanent wave,0.616,0.682,6.0,-6.148,0.0,0.0265,0.0578,0.0241,0.342,0.528
57.0,rock,permanent wave,0.637,0.781,6.0,-8.263,1.0,0.031,0.194,0.000115,0.131,0.789
69.0,rock,permanent wave,0.423,0.845,11.0,-3.509,0.0,0.0559,0.143,5.07e-06,0.213,0.317
75.0,rock,permanent wave,0.284,0.875,11.0,-6.069,0.0,0.0422,0.00752,0.000461,0.402,0.595
79.0,rock,permanent wave,0.378,0.896,2.0,-4.066,1.0,0.0407,0.000452,0.0,0.194,0.469
51.0,rock,permanent wave,0.624,0.991,1.0,-3.467,0.0,0.135,0.0289,0.0107,0.0477,0.535
60.0,rock,permanent wave,0.461,0.129,3.0,-14.189,1.0,0.0565,0.652,0.0,0.07,0.246
72.0,rock,permanent wave,0.619,0.67,11.0,-10.319,0.0,0.0353,0.00165,0.0109,0.331,0.777
34.0,rock,permanent wave,0.616,0.826,2.0,-8.965,1.0,0.048,0.0533,0.101,0.0272,0.964
73.0,rock,permanent wave,0.522,0.707,5.0,-7.113,0.0,0.0354,0.24,2.04e-05,0.156,0.572
58.0,rock,permanent wave,0.415,0.901,2.0,-3.124,1.0,0.0428,0.00987,0.361,0.136,0.424
53.0,rock,permanent wave,0.329,0.646,7.0,-6.962,1.0,0.0283,0.0093,0.00469,0.101,0.471
67.0,rock,permanent wave,0.678,0.631,11.0,-8.624,1.0,0.0301,0.355,0.000268,0.376,0.463
83.0,rock,permanent wave,0.573,0.902,6.0,-7.638,0.0,0.054,0.018,0.00125,0.0928,0.876
40.0,rock,permanent wave,0.615,0.799,9.0,-6.892,0.0,0.0305,0.0341,0.192,0.111,0.697
77.0,rock,permanent wave,0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497
75.0,rock,permanent wave,0.602,0.905,2.0,-4.046,1.0,0.0775,0.000202,0.064,0.117,0.411
49.0,rock,permanent wave,0.694,0.838,1.0,-6.942,1.0,0.0465,0.271,0.00326,0.612,0.809
77.0,rock,permanent wave,0.352,0.928,1.0,-3.71,1.0,0.0758,0.00113,0.0,0.0987,0.239
36.0,rock,permanent wave,0.552,0.774,2.0,-9.106,1.0,0.0292,0.0168,0.0,0.0701,0.783
72.0,rock,permanent wave,0.439,0.422,8.0,-17.227,1.0,0.0409,0.0148,4.84e-05,0.0697,0.551
56.0,rock,permanent wave,0.542,0.454,2.0,-10.247,1.0,0.025,0.645,0.00279,0.15,0.267
71.0,rock,permanent wave,0.385,0.783,9.0,-2.533,1.0,0.233,0.000269,0.47,0.108,0.902
75.0,rock,permanent wave,0.776,0.763,5.0,-8.124,1.0,0.0535,0.182,0.0065,0.077,0.82
71.0,rock,permanent wave,0.541,0.459,4.0,-10.433,0.0,0.0297,0.189,0.0274,0.099,0.803
81.0,rock,permanent wave,0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72
49.0,rock,permanent wave,0.399,0.0861,1.0,-14.679,1.0,0.037,0.948,1.39e-05,0.104,0.129
28.0,rock,permanent wave,0.534,0.814,2.0,-7.978,1.0,0.0717,0.0359,0.00539,0.721,0.686
65.0,rock,permanent wave,0.582,0.33,6.0,-7.928,1.0,0.0347,0.791,1.48e-06,0.105,0.407
77.0,rock,permanent wave,0.563,0.592,9.0,-4.571,1.0,0.0276,0.209,5.08e-05,0.132,0.136
66.0,rock,permanent wave,0.28,0.344,0.0,-12.577,1.0,0.0293,0.715,0.00642,0.133,0.232
63.0,rock,permanent wave,0.537,0.882,0.0,-2.306,1.0,0.0403,0.000342,9.06e-05,0.12,0.81
77.0,rock,permanent wave,0.55,0.917,0.0,-3.159,1.0,0.0638,0.00428,0.0,0.197,0.601
76.0,rock,permanent wave,0.71,0.799,6.0,-4.897,1.0,0.0328,0.22,0.000602,0.349,0.725
66.0,rock,permanent wave,0.33,0.167,8.0,-11.635,1.0,0.0311,0.731,3.08e-05,0.101,0.202
79.0,rock,permanent wave,0.54,0.429,2.0,-11.822,1.0,0.0285,0.000202,0.355,0.141,0.113
57.0,rock,permanent wave,0.6,0.77,5.0,-5.559,0.0,0.0302,0.0603,4.79e-06,0.0967,0.321
81.0,rock,permanent wave,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458
67.0,rock,permanent wave,0.561,0.327,11.0,-10.835,0.0,0.0327,0.902,0.000469,0.111,0.298
57.0,rock,permanent wave,0.633,0.704,11.0,-7.697,1.0,0.0276,0.672,0.179,0.105,0.342
76.0,rock,permanent wave,0.595,0.717,0.0,-4.803,1.0,0.0295,0.0779,0.00274,0.108,0.547
71.0,rock,permanent wave,0.214,0.947,4.0,-5.053,1.0,0.0507,0.000552,0.00352,0.238,0.483
49.0,rock,permanent wave,0.361,0.728,6.0,-8.519,1.0,0.0368,0.000291,0.000112,0.0701,0.155
77.0,rock,permanent wave,0.392,0.534,0.0,-8.793,1.0,0.0369,0.245,0.00104,0.155,0.325
73.0,rock,permanent wave,0.467,0.324,2.0,-10.451,1.0,0.0255,0.615,0.0248,0.118,0.166
71.0,rock,permanent wave,0.509,0.584,0.0,-4.907,1.0,0.057,0.0368,9.96e-05,0.384,0.685
73.0,rock,permanent wave,0.517,0.839,0.0,-3.521,1.0,0.0287,0.0014,0.000365,0.108,0.416
75.0,rock,permanent wave,0.439,0.434,7.0,-14.918,1.0,0.0265,0.0783,4.87e-05,0.14,0.204
76.0,rock,permanent wave,0.481,0.262,7.0,-15.73,1.0,0.0414,0.735,0.0114,0.832,0.375
81.0,rock,permanent wave,0.592,0.767,9.0,-2.788,0.0,0.027,0.0021,0.00165,0.127,0.328
81.0,rock,permanent wave,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.00013,0.234,0.285
76.0,rock,permanent wave,0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657
79.0,rock,permanent wave,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374
78.0,rock,permanent wave,0.458,0.795,0.0,-3.265,1.0,0.0574,0.00316,0.000202,0.0756,0.513
74.0,rock,permanent wave,0.456,0.59,11.0,-8.638,1.0,0.0327,0.00182,0.00379,0.104,0.243
80.0,rock,permanent wave,0.307,0.635,7.0,-8.957,1.0,0.0339,0.0155,0.00486,0.366,0.305
77.0,rock,permanent wave,0.496,0.739,6.0,-7.193,1.0,0.0415,0.0211,0.00444,0.106,0.378
58.0,rock,permanent wave,0.541,0.572,0.0,-9.634,1.0,0.0277,0.0266,0.186,0.0925,0.406
13.0,rock,permanent wave,0.492,0.845,2.0,-5.686,1.0,0.0442,0.0297,0.00121,0.209,0.495
74.0,rock,permanent wave,0.36,0.505,7.0,-9.129,1.0,0.026,0.0626,9.22e-05,0.172,0.317
75.0,rock,permanent wave,0.36,0.684,4.0,-6.457,0.0,0.0308,0.323,0.0,0.34,0.2
67.0,rock,permanent wave,0.214,0.828,7.0,-2.66,1.0,0.0383,0.0142,1.61e-06,0.161,0.388
77.0,rock,permanent wave,0.452,0.524,0.0,-10.108,1.0,0.0351,0.315,0.0,0.103,0.246
71.0,rock,permanent wave,0.674,0.347,9.0,-17.707,1.0,0.0364,0.396,1.05e-05,0.0916,0.647
74.0,rock,permanent wave,0.39,0.649,2.0,-5.163,1.0,0.0345,0.172,0.0,0.216,0.144
73.0,rock,permanent wave,0.327,0.938,0.0,-3.237,1.0,0.0645,0.0708,3.79e-06,0.148,0.326
82.0,rock,permanent wave,0.454,0.91,6.0,-7.766,1.0,0.0446,0.0852,0.0988,0.116,0.63
67.0,rock,permanent wave,0.626,0.134,6.0,-14.898,1.0,0.0298,0.467,0.0,0.113,0.239
78.0,rock,permanent wave,0.338,0.34,9.0,-12.049,0.0,0.0339,0.58,0.0032,0.116,0.197
74.0,rock,permanent wave,0.472,0.366,11.0,-12.595,0.0,0.0286,0.15,0.308,0.0837,0.171
70.0,rock,permanent wave,0.358,0.48,9.0,-11.79,1.0,0.0849,0.521,0.00428,0.178,0.356
72.0,rock,permanent wave,0.418,0.383,4.0,-11.782,1.0,0.0257,0.0718,0.0177,0.0896,0.352
77.0,rock,permanent wave,0.448,0.665,9.0,-4.203,1.0,0.026,0.06,2.55e-05,0.0828,0.304
69.0,rock,permanent wave,0.575,0.886,5.0,-5.182,1.0,0.034,0.0647,0.000187,0.709,0.608
68.0,rock,permanent wave,0.509,0.537,5.0,-6.834,1.0,0.0383,0.344,7.26e-06,0.0805,0.315
70.0,rock,permanent wave,0.622,0.692,7.0,-6.97,1.0,0.0276,0.363,0.000158,0.193,0.774
69.0,rock,permanent wave,0.504,0.354,4.0,-11.3,1.0,0.0339,0.29,4.71e-06,0.157,0.292
73.0,rock,permanent wave,0.309,0.596,5.0,-5.599,1.0,0.0293,0.101,0.0,0.21,0.161
83.0,rock,permanent wave,0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795
68.0,rock,permanent wave,0.482,0.617,4.0,-12.931,0.0,0.0458,0.00543,0.000146,0.284,0.718
76.0,rock,permanent wave,0.429,0.631,4.0,-11.514,0.0,0.0769,7.85e-05,0.00411,0.175,0.376
78.0,rock,permanent wave,0.741,0.697,0.0,-7.028,1.0,0.0277,0.0664,2.28e-05,0.133,0.774
77.0,rock,permanent wave,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387
82.0,rock,permanent wave,0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609
72.0,rock,permanent wave,0.472,0.652,1.0,-10.171,0.0,0.0305,0.0131,1.12e-05,0.14,0.401
64.0,rock,permanent wave,0.649,0.425,4.0,-9.811,1.0,0.0267,0.378,0.0013,0.108,0.651
74.0,rock,permanent wave,0.331,0.55,0.0,-6.483,1.0,0.0272,0.605,3.96e-06,0.192,0.429
79.0,rock,permanent wave,0.414,0.428,0.0,-11.097,1.0,0.0278,0.382,0.000243,0.148,0.282
74.0,rock,permanent wave,0.525,0.216,6.0,-13.551,1.0,0.0301,0.837,0.0,0.107,0.328
60.0,rock,permanent wave,0.267,0.252,7.0,-11.687,1.0,0.0351,0.8,4.43e-05,0.089,0.13
73.0,rock,permanent wave,0.695,0.336,9.0,-12.999,1.0,0.0313,0.8,0.00264,0.701,0.422
72.0,rock,permanent wave,0.429,0.554,9.0,-6.128,0.0,0.0291,0.67,0.000152,0.105,0.407
76.0,rock,permanent wave,0.694,0.394,0.0,-15.881,1.0,0.0428,0.0781,0.000677,0.247,0.719
76.0,rock,permanent wave,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365
78.0,rock,permanent wave,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543
73.0,rock,permanent wave,0.621,0.901,2.0,-5.396,1.0,0.0302,0.17,0.0,0.0875,0.744
68.0,rock,permanent wave,0.725,0.583,1.0,-9.942,0.0,0.0424,0.3,0.000215,0.0665,0.765
63.0,rock,permanent wave,0.498,0.789,10.0,-5.724,1.0,0.0319,0.000856,5.83e-06,0.104,0.455
60.0,rock,permanent wave,0.743,0.697,11.0,-6.079,0.0,0.0276,0.000504,0.0126,0.106,0.585
72.0,rock,permanent wave,0.558,0.719,2.0,-5.113,1.0,0.0267,0.0367,0.0,0.115,0.371
72.0,rock,permanent wave,0.537,0.373,6.0,-10.081,0.0,0.0331,0.691,0.000915,0.083,0.244
77.0,rock,permanent wave,0.618,0.748,0.0,-8.905,1.0,0.358,0.0384,4.1e-06,0.0473,0.663
71.0,rock,permanent wave,0.561,0.547,11.0,-7.496,0.0,0.0321,0.189,0.00157,0.17,0.19
83.0,rock,permanent wave,0.556,0.864,3.0,-5.87,0.0,0.0584,0.00958,0.0,0.209,0.4
79.0,rock,permanent wave,0.589,0.89,4.0,-3.719,0.0,0.0603,0.000481,0.00082,0.201,0.692
72.0,rock,permanent wave,0.599,0.732,5.0,-6.843,1.0,0.0262,0.0145,0.000467,0.143,0.294
73.0,rock,permanent wave,0.429,0.594,4.0,-6.251,1.0,0.0277,0.156,4.95e-06,0.1,0.236
67.0,rock,permanent wave,0.243,0.609,10.0,-8.451,1.0,0.0323,0.663,1.13e-05,0.221,0.333
59.0,rock,permanent wave,0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.73e-06,0.295,0.961
61.0,rock,permanent wave,0.433,0.725,0.0,-7.296,1.0,0.0244,0.12,4.34e-05,0.225,0.376
73.0,rock,permanent wave,0.513,0.396,7.0,-13.061,1.0,0.0299,0.251,0.177,0.11,0.229
67.0,rock,permanent wave,0.38,0.573,2.0,-5.334,1.0,0.03,0.077,2.38e-06,0.0776,0.0901
59.0,rock,permanent wave,0.538,0.581,5.0,-7.816,1.0,0.0235,0.204,5.26e-05,0.13,0.269
75.0,rock,permanent wave,0.494,0.698,6.0,-12.049,0.0,0.0553,0.0397,0.00634,0.152,0.778
57.0,rock,permanent wave,0.755,0.604,2.0,-9.84,0.0,0.0454,0.183,0.0336,0.128,0.491
74.0,rock,permanent wave,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197
70.0,rock,permanent wave,0.404,0.523,4.0,-15.7,1.0,0.0575,0.685,0.000498,0.282,0.164
75.0,rock,permanent wave,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516
80.0,rock,permanent wave,0.618,0.938,9.0,-3.442,1.0,0.0456,0.0179,0.0,0.167,0.875
83.0,rock,permanent wave,0.671,0.373,9.0,-18.064,1.0,0.0323,0.257,7.95e-05,0.0481,0.732
58.0,rock,permanent wave,0.36,0.454,4.0,-6.026,1.0,0.0311,0.219,0.0,0.361,0.116
14.0,rock,permanent wave,0.288,0.866,0.0,-4.618,1.0,0.0488,0.107,0.0,0.808,0.512
60.0,rock,permanent wave,0.426,0.838,0.0,-4.38,1.0,0.0362,0.0532,3.02e-06,0.0829,0.182
67.0,rock,permanent wave,0.33,0.905,4.0,-5.047,1.0,0.0497,0.000233,8.14e-06,0.0712,0.259
75.0,rock,permanent wave,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173
73.0,rock,permanent wave,0.55,0.874,4.0,-4.046,1.0,0.0321,0.000436,1.02e-05,0.206,0.318
73.0,rock,permanent wave,0.668,0.921,7.0,-3.727,1.0,0.0439,0.0492,0.00517,0.0877,0.782
70.0,rock,permanent wave,0.502,0.417,10.0,-7.665,1.0,0.0718,0.127,0.00419,0.106,0.218
78.0,rock,permanent wave,0.74,0.469,4.0,-7.627,0.0,0.0805,0.00601,0.447,0.306,0.313
69.0,rock,permanent wave,0.412,0.92,9.0,-4.852,0.0,0.0575,0.000456,0.0026,0.11,0.455
39.0,rock,permanent wave,0.558,0.694,0.0,-7.565,1.0,0.0454,0.128,0.000271,0.182,0.175
68.0,rock,permanent wave,0.585,0.842,9.0,-5.883,0.0,0.0556,0.00242,0.00686,0.0866,0.428
20.0,rock,permanent wave,0.598,0.568,6.0,-7.312,0.0,0.0274,0.0113,4.9e-06,0.34,0.16
39.0,rock,permanent wave,0.589,0.684,9.0,-7.342,1.0,0.0334,0.116,0.0,0.0987,0.693
69.0,rock,permanent wave,0.366,0.963,11.0,-5.301,0.0,0.142,0.000273,0.0122,0.115,0.211
33.0,rock,permanent wave,0.408,0.164,7.0,-12.457,1.0,0.0306,0.898,0.0,0.126,0.275
75.0,rock,permanent wave,0.467,0.988,11.0,-3.313,1.0,0.112,0.000152,0.0484,0.28,0.321
69.0,rock,permanent wave,0.555,0.883,2.0,-3.426,1.0,0.0341,0.00114,0.041,0.868,0.507
36.0,rock,permanent wave,0.58,0.652,2.0,-6.031,0.0,0.0466,0.0042,1.27e-06,0.301,0.408
65.0,rock,permanent wave,0.345,0.418,7.0,-7.787,0.0,0.0316,0.299,1.75e-05,0.103,0.267
65.0,rock,permanent wave,0.683,0.585,8.0,-6.76,1.0,0.0323,0.00819,0.0162,0.0797,0.641
72.0,rock,permanent wave,0.624,0.91,0.0,-5.703,1.0,0.0297,0.0285,0.000198,0.0789,0.767
63.0,rock,permanent wave,0.467,0.774,9.0,-6.569,0.0,0.0485,0.0616,0.289,0.108,0.0916
13.0,rock,permanent wave,0.485,0.512,9.0,-7.069,1.0,0.034,0.00826,0.0,0.103,0.33
60.0,rock,permanent wave,0.434,0.977,2.0,-4.845,1.0,0.0786,0.00187,0.166,0.347,0.0939
19.0,rock,permanent wave,0.598,0.795,0.0,-5.856,0.0,0.0418,0.00451,1.53e-05,0.116,0.488
70.0,rock,permanent wave,0.277,0.663,4.0,-8.821,0.0,0.0377,0.000409,0.00051,0.136,0.527
61.0,rock,permanent wave,0.256,0.679,9.0,-4.495,0.0,0.0387,0.00451,0.0409,0.172,0.325
12.0,rock,permanent wave,0.353,0.635,11.0,-7.388,1.0,0.0351,0.000724,0.000231,0.226,0.146
71.0,rock,permanent wave,0.309,0.912,4.0,-3.881,0.0,0.0646,0.0014,0.000271,0.582,0.302
61.0,rock,permanent wave,0.671,0.766,2.0,-3.1,1.0,0.0378,0.00224,0.000154,0.159,0.726
66.0,rock,permanent wave,0.459,0.931,5.0,-5.024,1.0,0.0612,0.00126,0.00881,0.412,0.419
60.0,rock,permanent wave,0.482,0.926,7.0,-4.789,1.0,0.0549,0.00952,0.0,0.311,0.371
68.0,rock,permanent wave,0.506,0.93,4.0,-3.499,1.0,0.0675,0.129,0.00682,0.0931,0.305
61.0,rock,permanent wave,0.487,0.279,6.0,-11.586,0.0,0.0265,0.647,0.00185,0.11,0.162
67.0,rock,permanent wave,0.511,0.815,7.0,-3.14,1.0,0.144,0.0491,0.0,0.0826,0.586
59.0,rock,permanent wave,0.65,0.758,8.0,-5.021,1.0,0.0507,0.000259,0.000492,0.276,0.603
67.0,rock,permanent wave,0.404,0.723,6.0,-5.26,1.0,0.0571,0.0661,1.91e-06,0.233,0.225
59.0,rock,permanent wave,0.474,0.905,4.0,-6.137,0.0,0.0842,0.122,0.00154,0.166,0.322
66.0,rock,permanent wave,0.743,0.743,2.0,-10.117,1.0,0.0367,0.0511,0.233,0.0987,0.707
58.0,rock,permanent wave,0.493,0.959,8.0,-3.613,1.0,0.0414,0.000386,0.118,0.254,0.703
58.0,rock,permanent wave,0.557,0.826,10.0,-4.545,0.0,0.0394,0.000692,0.188,0.0914,0.632
59.0,rock,permanent wave,0.421,0.892,7.0,-4.235,1.0,0.0564,3.33e-05,0.00331,0.141,0.398
65.0,rock,permanent wave,0.451,0.939,5.0,-2.82,0.0,0.0512,0.00673,4.85e-06,0.0774,0.448
58.0,rock,permanent wave,0.42,0.691,9.0,-8.56,1.0,0.0501,0.31,0.0427,0.109,0.0383
64.0,rock,permanent wave,0.424,0.632,9.0,-7.243,1.0,0.0922,0.021,0.0117,0.0545,0.356
11.0,rock,permanent wave,0.505,0.427,5.0,-13.217,0.0,0.0278,0.0897,0.000561,0.0802,0.477
32.0,rock,permanent wave,0.443,0.944,2.0,-3.557,1.0,0.0386,7.75e-06,0.609,0.674,0.262
30.0,rock,permanent wave,0.424,0.902,9.0,-6.663,1.0,0.089,0.0734,3.88e-06,0.327,0.654
64.0,rock,permanent wave,0.534,0.946,11.0,-5.167,1.0,0.0793,0.00339,0.442,0.164,0.379
41.0,rock,permanent wave,0.36,0.475,7.0,-9.891,1.0,0.0456,0.646,0.000273,0.123,0.36
57.0,rock,permanent wave,0.461,0.692,6.0,-9.227,1.0,0.0337,0.00833,8.94e-05,0.292,0.525
15.0,rock,permanent wave,0.438,0.447,4.0,-11.569,1.0,0.102,0.32,0.00839,0.0669,0.287
71.0,rock,permanent wave,0.535,0.948,6.0,-4.19,0.0,0.0356,0.00225,0.0,0.376,0.778
29.0,rock,permanent wave,0.354,0.873,7.0,-6.016,0.0,0.0588,0.00107,0.0,0.207,0.35
35.0,rock,permanent wave,0.37,0.959,3.0,-4.209,1.0,0.0983,0.000962,0.0,0.313,0.567
73.0,rock,permanent wave,0.651,0.801,0.0,-7.34,1.0,0.0513,0.123,0.0,0.0825,0.776
57.0,rock,permanent wave,0.639,0.929,0.0,-4.762,1.0,0.212,0.00326,0.0501,0.242,0.688
51.0,rock,permanent wave,0.59,0.685,0.0,-5.216,1.0,0.0282,6.58e-05,3.08e-05,0.165,0.425
78.0,rock,permanent wave,0.485,0.619,5.0,-7.115,0.0,0.0289,0.0941,3.31e-06,0.109,0.416
59.0,rock,permanent wave,0.457,0.93,2.0,-4.544,0.0,0.0673,0.0309,6.27e-05,0.135,0.294
43.0,rock,permanent wave,0.236,0.823,4.0,-7.165,1.0,0.0863,0.699,0.643,0.364,0.259
76.0,rock,permanent wave,0.446,0.239,0.0,-13.945,1.0,0.0316,0.551,4.1e-06,0.0697,0.298
55.0,rock,permanent wave,0.242,0.859,0.0,-8.4,1.0,0.0663,0.056,0.116,0.38,0.671
62.0,rock,permanent wave,0.166,0.831,9.0,-8.469,1.0,0.0894,0.000606,0.846,0.811,0.281
56.0,rock,permanent wave,0.605,0.846,2.0,-7.755,1.0,0.0337,0.0006,0.886,0.0526,0.952
47.0,rock,permanent wave,0.279,0.49,5.0,-7.67,0.0,0.0371,0.000849,0.0602,0.433,0.389
52.0,rock,permanent wave,0.422,0.819,2.0,-7.698,1.0,0.051,0.000484,0.0412,0.185,0.598
64.0,rock,permanent wave,0.365,0.466,2.0,-7.514,1.0,0.0418,0.161,6.68e-06,0.106,0.487
33.0,rock,permanent wave,0.539,0.938,11.0,-10.069,0.0,0.0481,0.00282,0.00355,0.379,0.286
28.0,rock,permanent wave,0.374,0.295,2.0,-8.281,0.0,0.0317,0.108,0.0141,0.0983,0.126
15.0,rock,permanent wave,0.449,0.33,9.0,-12.452,0.0,0.0338,0.0118,0.186,0.0898,0.113
69.0,rock,permanent wave,0.505,0.833,0.0,-4.632,1.0,0.0475,0.00772,7.9e-05,0.069,0.565
60.0,rock,permanent wave,0.481,0.634,10.0,-8.428,0.0,0.318,0.111,5.32e-06,0.3,0.675
56.0,rock,permanent wave,0.172,0.655,11.0,-7.476,0.0,0.042,0.0971,0.128,0.195,0.221
28.0,rock,permanent wave,0.552,0.399,9.0,-8.455,0.0,0.0477,0.417,0.571,0.47,0.433
24.0,rock,permanent wave,0.255,0.372,4.0,-16.437,0.0,0.0424,0.291,0.0,0.269,0.392
38.0,rock,permanent wave,0.336,0.618,10.0,-8.837,1.0,0.0289,0.00114,0.79,0.114,0.303
19.0,rock,permanent wave,0.566,0.412,2.0,-9.218,1.0,0.0291,0.0918,8.04e-05,0.0872,0.184
34.0,rock,permanent wave,0.379,0.396,10.0,-9.274,0.0,0.0276,0.843,0.000897,0.121,0.45
52.0,rock,permanent wave,0.359,0.779,7.0,-7.52,1.0,0.0412,0.0057,0.837,0.379,0.582
12.0,rock,permanent wave,0.546,0.865,2.0,-5.704,1.0,0.0455,0.113,3.08e-05,0.246,0.239
61.0,rock,permanent wave,0.291,0.767,7.0,-6.913,0.0,0.0862,0.000401,0.0119,0.0763,0.358
61.0,rock,permanent wave,0.66,0.695,9.0,-6.896,0.0,0.029,0.0466,0.145,0.0854,0.506
26.0,rock,permanent wave,0.43,0.37,0.0,-11.11,0.0,0.0266,0.226,0.118,0.23,0.221
42.0,rock,permanent wave,0.719,0.261,10.0,-13.271,0.0,0.121,0.746,8.5e-05,0.104,0.453
33.0,rock,permanent wave,0.329,0.177,9.0,-14.42,1.0,0.0422,0.92,0.0327,0.0756,0.109
41.0,rock,permanent wave,0.554,0.907,8.0,-9.543,1.0,0.0829,0.00551,0.00491,0.116,0.332
69.0,rock,permanent wave,0.551,0.293,2.0,-12.503,1.0,0.0272,0.486,0.000273,0.0864,0.322
66.0,rock,permanent wave,0.679,0.822,9.0,-6.117,1.0,0.0498,0.0091,0.871,0.0388,0.32
61.0,rock,permanent wave,0.527,0.871,4.0,-8.708,1.0,0.0354,0.0229,0.155,0.419,0.107
40.0,rock,permanent wave,0.55,0.706,9.0,-13.069,1.0,0.0573,0.411,0.146,0.788,0.88
49.0,rock,permanent wave,0.786,0.357,4.0,-15.838,0.0,0.0472,0.416,0.00119,0.0756,0.712
38.0,rock,permanent wave,0.691,0.689,1.0,-8.441,1.0,0.208,0.0113,0.00143,0.217,0.171
51.0,rock,permanent wave,0.418,0.571,3.0,-9.139,1.0,0.0367,0.0398,0.487,0.106,0.516
23.0,rock,permanent wave,0.522,0.938,1.0,-5.484,0.0,0.0367,9.43e-06,0.687,0.11,0.939
11.0,rock,permanent wave,0.555,0.44,9.0,-11.495,0.0,0.0354,0.123,0.713,0.0854,0.746
45.0,rock,permanent wave,0.598,0.432,3.0,-11.213,1.0,0.035,0.455,0.0,0.132,0.533
57.0,rock,permanent wave,0.206,0.4,11.0,-9.813,0.0,0.0324,0.053,0.638,0.111,0.196
51.0,rock,permanent wave,0.341,0.422,5.0,-10.596,1.0,0.0293,0.43,0.00241,0.22,0.327
25.0,rock,permanent wave,0.368,0.735,0.0,-7.041,1.0,0.0317,0.121,0.000795,0.0797,0.636
13.0,rock,permanent wave,0.435,0.329,4.0,-7.686,1.0,0.0318,0.0365,0.00116,0.109,0.0437
95.0,rock,permanent wave,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562
50.0,rock,permanent wave,0.241,0.0695,7.0,-21.218,1.0,0.0439,0.986,0.00686,0.0863,0.0374
